Customer ID,Age,Gender_index,Item_index,Category_index,Purchase Amount (USD),Location_index,Size,Color,Season_index,Review Rating,Subscription Status,Shipping_index,Discount Applied,Promo Code Used,Previous Purchases,Payment_index
313,38,1,14,1,89,3,L,Green,2,3.4,Yes,3,Yes,Yes,6,4
314,42,1,11,1,77,35,M,Pink,2,3.7,Yes,1,Yes,Yes,50,3
315,30,1,14,1,24,33,M,Purple,3,3.3,Yes,6,Yes,Yes,17,6
316,66,1,17,4,24,49,XL,Orange,2,4.5,Yes,1,Yes,Yes,24,6
317,36,1,9,4,22,19,M,Charcoal,4,3.3,Yes,2,Yes,Yes,46,1
318,58,1,2,1,82,9,L,Teal,4,4.3,Yes,4,Yes,Yes,42,2
319,45,1,22,4,67,46,M,Beige,1,2.5,Yes,4,Yes,Yes,10,2
320,47,1,7,1,74,2,XL,White,2,2.6,Yes,4,Yes,Yes,1,2
321,66,1,17,4,72,24,L,White,3,4.9,Yes,4,Yes,Yes,28,6
322,41,1,5,2,36,35,L,Orange,3,4.7,Yes,2,Yes,Yes,48,6
323,41,1,23,4,95,31,S,Cyan,1,3,Yes,4,Yes,Yes,47,3
324,66,1,16,1,78,31,M,Orange,1,3.5,Yes,3,Yes,Yes,29,4
325,37,1,6,1,82,6,M,Olive,3,4.8,Yes,4,Yes,Yes,37,1
326,70,1,14,1,70,35,M,Charcoal,1,4.3,Yes,2,Yes,Yes,38,6
327,62,1,19,4,41,33,M,White,4,3.2,Yes,6,Yes,Yes,48,5
328,61,1,8,3,42,45,M,Teal,3,3.1,Yes,2,Yes,Yes,36,4
329,48,1,8,3,50,21,M,Yellow,4,2.8,Yes,2,Yes,Yes,9,3
330,70,1,21,1,31,23,S,White,3,2.9,Yes,5,Yes,Yes,34,5
331,46,1,2,1,51,26,M,Beige,1,3.7,Yes,1,Yes,Yes,43,1
332,31,1,6,1,98,21,L,Beige,4,3.3,Yes,6,Yes,Yes,46,4
333,19,1,6,1,86,15,M,Maroon,1,2.8,Yes,5,Yes,Yes,5,3
334,39,1,2,1,64,30,M,Teal,1,4.5,Yes,4,Yes,Yes,15,5
335,41,1,1,1,46,24,M,Lavender,4,2.6,Yes,3,Yes,Yes,30,3
336,20,1,2,1,85,5,L,Maroon,2,3.7,Yes,4,Yes,Yes,44,1
337,36,1,20,4,81,4,S,Orange,4,4.4,Yes,1,Yes,Yes,16,4
338,32,1,2,1,59,36,M,Cyan,1,4.3,Yes,5,Yes,Yes,16,5
339,69,1,16,1,79,3,M,Silver,1,3.5,Yes,1,Yes,Yes,16,2
340,40,1,7,1,33,39,M,Teal,2,3.8,Yes,5,Yes,Yes,21,3
341,40,1,7,1,47,33,L,Blue,3,3.5,Yes,1,Yes,Yes,39,1
342,20,1,20,4,20,41,S,Blue,3,4.6,Yes,6,Yes,Yes,40,6
343,64,1,8,3,36,1,M,Olive,2,2.6,Yes,3,Yes,Yes,48,3
344,27,1,4,2,39,44,M,Purple,3,4.4,Yes,3,Yes,Yes,26,1
345,24,1,12,1,71,42,M,Charcoal,1,4,Yes,4,Yes,Yes,46,6
346,48,1,10,2,59,6,S,Olive,1,4.4,Yes,3,Yes,Yes,27,5
347,49,1,3,1,50,36,L,Violet,2,4.7,Yes,3,Yes,Yes,5,2
348,36,1,4,2,41,5,L,Red,4,3.9,Yes,6,Yes,Yes,43,4
349,56,1,1,1,59,37,M,Beige,4,2.7,Yes,2,Yes,Yes,17,4
350,37,1,20,4,87,29,M,Green,1,3.7,Yes,5,Yes,Yes,3,5
351,42,1,2,1,68,1,M,Violet,2,2.6,Yes,5,Yes,Yes,47,5
352,28,1,12,1,90,15,M,Teal,1,3.9,Yes,4,Yes,Yes,24,6
353,27,1,3,1,71,22,XL,Yellow,4,4.9,Yes,3,Yes,Yes,12,2
354,63,1,5,2,64,10,L,Yellow,4,4.1,Yes,6,Yes,Yes,35,6
355,58,1,17,4,76,39,S,Olive,4,3,Yes,2,Yes,Yes,42,1
356,37,1,17,4,42,5,XL,Magenta,4,4.1,Yes,5,Yes,Yes,1,4
357,56,1,14,1,80,23,L,Black,2,3.8,Yes,4,Yes,Yes,27,2
358,18,1,23,4,56,11,M,Olive,2,4,Yes,4,Yes,Yes,16,3
359,48,1,20,4,25,47,XL,Magenta,3,3.6,Yes,1,Yes,Yes,36,3
360,31,1,5,2,74,43,M,Olive,1,3,Yes,6,Yes,Yes,30,3
361,51,1,14,1,30,4,M,Teal,3,3,Yes,4,Yes,Yes,18,6
362,65,1,18,1,96,23,M,White,2,2.6,Yes,2,Yes,Yes,45,2
363,53,1,5,2,64,22,M,Charcoal,4,3.4,Yes,2,Yes,Yes,1,1
364,55,1,7,1,88,21,L,Yellow,1,3.1,Yes,2,Yes,Yes,42,5
365,62,1,10,2,88,26,L,Charcoal,3,3,Yes,2,Yes,Yes,7,1
366,55,1,25,4,88,9,XL,Gray,3,3.7,Yes,4,Yes,Yes,50,4
367,64,1,21,1,36,44,M,Turquoise,2,3.5,Yes,6,Yes,Yes,37,1
368,52,1,11,1,40,31,XL,Cyan,2,2.8,Yes,6,Yes,Yes,18,5
369,24,1,9,4,39,20,M,Charcoal,2,4.5,Yes,4,Yes,Yes,29,2
370,38,1,23,4,40,49,M,Silver,3,3.3,Yes,6,Yes,Yes,45,4
371,59,1,19,4,34,5,M,Olive,1,3.4,Yes,1,Yes,Yes,13,4
372,27,1,5,2,83,18,S,Pink,1,3.2,Yes,5,Yes,Yes,47,4
373,24,1,2,1,85,39,L,Orange,3,3.7,Yes,4,Yes,Yes,7,6
374,23,1,8,3,27,26,L,White,3,4.6,Yes,1,Yes,Yes,11,1
375,69,1,17,4,78,32,S,Purple,2,5,Yes,6,Yes,Yes,39,5
376,59,1,13,4,32,20,M,Olive,3,4.4,Yes,4,Yes,Yes,6,6
377,51,1,10,2,51,37,S,Gray,4,4.9,Yes,1,Yes,Yes,2,1
378,63,1,19,4,32,2,M,Silver,2,4.1,Yes,4,Yes,Yes,39,3
379,54,1,11,1,62,23,L,Orange,1,4.9,Yes,3,Yes,Yes,23,3
380,32,1,18,1,29,7,S,Magenta,4,4.7,Yes,5,Yes,Yes,46,6
381,39,1,22,4,69,14,XL,Beige,4,3,Yes,6,Yes,Yes,19,5
382,66,1,17,4,25,2,L,Lavender,1,3.4,Yes,6,Yes,Yes,3,3
383,28,1,3,1,76,19,M,Peach,1,3.2,Yes,6,Yes,Yes,47,4
384,50,1,13,4,77,9,S,Magenta,4,2.9,Yes,4,Yes,Yes,6,4
385,70,1,2,1,33,19,M,Beige,4,4.5,Yes,5,Yes,Yes,6,1
386,67,1,7,1,93,9,S,Yellow,4,2.7,Yes,3,Yes,Yes,12,3
387,64,1,17,4,39,8,L,Brown,2,3.4,Yes,1,Yes,Yes,40,4
388,45,1,8,3,93,43,L,Silver,3,4.6,Yes,6,Yes,Yes,38,4
389,22,1,9,4,82,48,M,Orange,3,2.7,Yes,6,Yes,Yes,10,4
390,27,1,24,2,42,42,L,Purple,2,4.2,Yes,4,Yes,Yes,28,5
391,25,1,25,4,71,28,M,Indigo,1,3.2,Yes,5,Yes,Yes,19,4
392,37,1,2,1,86,47,L,Gray,2,4.8,Yes,4,Yes,Yes,25,2
393,26,1,18,1,82,38,XL,Black,2,3.3,Yes,3,Yes,Yes,38,3
394,33,1,10,2,65,35,L,Maroon,4,4.2,Yes,4,Yes,Yes,6,4
395,43,1,19,4,29,26,M,Beige,2,4.8,Yes,6,Yes,Yes,7,6
396,37,1,5,2,65,4,L,Brown,1,4.9,Yes,6,Yes,Yes,2,4
397,46,1,11,1,88,37,S,Black,4,3.9,Yes,4,Yes,Yes,24,5
398,22,1,23,4,46,17,M,Indigo,4,3,Yes,2,Yes,Yes,26,2
399,20,1,24,2,67,7,S,Silver,1,4.6,Yes,2,Yes,Yes,25,6
400,60,1,19,4,35,38,L,Blue,4,3.5,Yes,5,Yes,Yes,10,6
401,39,1,24,2,66,41,M,Green,1,4.8,Yes,2,Yes,Yes,14,4
402,43,1,18,1,91,20,L,Orange,4,4.8,Yes,4,Yes,Yes,21,2
403,31,1,22,4,78,19,L,Cyan,4,3,Yes,1,Yes,Yes,26,4
404,19,1,5,2,45,23,M,Orange,1,4.5,Yes,3,Yes,Yes,12,5
405,35,1,18,1,93,13,M,Indigo,2,4.8,Yes,6,Yes,Yes,11,3
406,41,1,3,1,74,37,S,Silver,3,3.8,Yes,4,Yes,Yes,15,2
407,52,1,25,4,55,34,M,Peach,2,4.6,Yes,1,Yes,Yes,13,2
408,45,1,16,1,76,18,XL,Teal,2,3.1,Yes,3,Yes,Yes,5,3
409,34,1,5,2,66,16,L,White,2,3.4,Yes,1,Yes,Yes,36,2
410,35,1,7,1,51,47,M,Brown,1,3.3,Yes,5,Yes,Yes,32,5
411,29,1,2,1,26,42,L,Lavender,2,4.8,Yes,5,Yes,Yes,1,3
412,59,1,3,1,29,50,M,Indigo,3,2.8,Yes,1,Yes,Yes,15,4
413,24,1,15,3,74,2,M,Yellow,3,3.1,Yes,6,Yes,Yes,3,5
414,70,1,17,4,99,23,S,White,3,4.6,Yes,2,Yes,Yes,48,2
415,29,1,22,4,88,6,L,Violet,1,2.6,Yes,6,Yes,Yes,30,6
416,67,1,8,3,31,40,M,Lavender,1,2.6,Yes,1,Yes,Yes,40,5
417,36,1,23,4,55,5,L,Olive,2,3.8,Yes,2,Yes,Yes,24,5
418,23,1,4,2,81,17,L,Beige,4,4.5,Yes,2,Yes,Yes,48,6
419,18,1,2,1,73,27,L,Purple,2,3,Yes,4,Yes,Yes,27,1
420,53,1,7,1,91,41,S,Teal,1,3.5,Yes,2,Yes,Yes,14,3
421,32,1,21,1,54,18,S,Peach,2,3.8,Yes,2,Yes,Yes,18,6
422,38,1,6,1,40,1,M,Violet,1,3.5,Yes,4,Yes,Yes,48,2
423,47,1,14,1,59,47,M,Purple,4,3.1,Yes,6,Yes,Yes,32,6
424,46,1,19,4,26,15,L,Teal,2,3,Yes,6,Yes,Yes,21,3
425,66,1,2,1,23,27,M,Gold,1,4.3,Yes,4,Yes,Yes,42,4
426,40,1,3,1,87,26,S,Teal,1,3.3,Yes,6,Yes,Yes,4,3
427,43,1,14,1,71,8,M,Violet,1,4.7,Yes,1,Yes,Yes,19,3
428,58,1,22,4,91,27,L,Black,1,4.5,Yes,6,Yes,Yes,6,3
429,21,1,8,3,64,6,XL,Gold,1,2.9,Yes,2,Yes,Yes,2,6
430,42,1,4,2,94,48,M,Gold,1,4.1,Yes,5,Yes,Yes,21,2
431,24,1,6,1,40,22,M,Brown,3,3.5,Yes,6,Yes,Yes,40,6
432,43,1,20,4,76,14,L,Cyan,1,3.4,Yes,6,Yes,Yes,33,2
433,47,1,6,1,86,28,S,Indigo,4,3.3,Yes,2,Yes,Yes,26,1
434,49,1,12,1,92,16,M,Orange,4,3.2,Yes,6,Yes,Yes,23,3
435,50,1,10,2,52,20,L,Pink,2,4,Yes,6,Yes,Yes,39,4
436,51,1,8,3,28,7,XL,Olive,1,3.6,Yes,3,Yes,Yes,42,5
437,40,1,14,1,46,31,L,Cyan,3,4.6,Yes,2,Yes,Yes,41,5
438,45,1,17,4,50,36,M,Peach,3,2.6,Yes,3,Yes,Yes,41,4
439,52,1,23,4,23,45,M,Turquoise,1,4.3,Yes,1,Yes,Yes,12,3
440,62,1,15,3,50,38,M,Turquoise,3,3.4,Yes,2,Yes,Yes,31,2
441,20,1,6,1,89,20,XL,Maroon,1,3.5,Yes,6,Yes,Yes,34,6
442,43,1,16,1,81,21,M,Maroon,1,4.2,Yes,4,Yes,Yes,32,3
443,29,1,13,4,69,50,M,Olive,4,3.5,Yes,6,Yes,Yes,31,3
444,22,1,13,4,67,12,M,Magenta,3,3.6,Yes,2,Yes,Yes,24,4
445,48,1,11,1,20,19,M,Red,3,4.3,Yes,6,Yes,Yes,31,6
446,42,1,24,2,29,45,M,Olive,4,4.9,Yes,4,Yes,Yes,18,1
447,19,1,6,1,74,9,M,Silver,3,4.1,Yes,6,Yes,Yes,15,1
448,60,1,7,1,82,48,S,Turquoise,2,3.6,Yes,4,Yes,Yes,7,5
449,32,1,25,4,23,10,M,Yellow,3,3.4,Yes,3,Yes,Yes,35,5
450,26,1,17,4,45,15,L,Peach,3,2.9,Yes,5,Yes,Yes,35,5
451,25,1,24,2,21,40,L,Beige,3,2.7,Yes,6,Yes,Yes,19,3
452,66,1,17,4,31,42,M,Pink,3,4.3,Yes,1,Yes,Yes,26,3
453,45,1,14,1,45,10,M,Violet,3,3.3,Yes,1,Yes,Yes,39,4
454,54,1,17,4,56,44,XL,Peach,1,2.8,Yes,3,Yes,Yes,22,3
455,37,1,15,3,97,33,S,Gold,3,3.2,Yes,3,Yes,Yes,14,2
456,54,1,1,1,100,41,XL,Gold,4,3.6,Yes,6,Yes,Yes,50,6
457,50,1,1,1,96,18,S,Indigo,4,4,Yes,5,Yes,Yes,33,3
458,25,1,25,4,99,4,M,Blue,2,4.9,Yes,3,Yes,Yes,48,6
459,47,1,7,1,91,11,L,Black,1,4,Yes,5,Yes,Yes,48,4
460,63,1,20,4,30,34,L,Black,1,3.8,Yes,4,Yes,Yes,27,4
461,64,1,10,2,65,37,L,Teal,3,3.7,Yes,6,Yes,Yes,27,5
462,18,1,24,2,93,32,M,Yellow,1,3.9,Yes,1,Yes,Yes,20,1
463,59,1,15,3,81,27,M,White,4,3.3,Yes,1,Yes,Yes,48,1
464,37,1,17,4,81,43,S,Orange,3,2.7,Yes,4,Yes,Yes,29,1
465,23,1,13,4,52,16,M,Silver,1,4.7,Yes,3,Yes,Yes,45,4
466,54,1,12,1,88,20,M,Pink,3,2.8,Yes,3,Yes,Yes,25,2
467,38,1,3,1,24,35,L,Turquoise,1,4.6,Yes,2,Yes,Yes,25,4
468,19,1,22,4,51,44,S,Orange,2,4.5,Yes,5,Yes,Yes,37,6
469,34,1,22,4,38,43,S,Peach,4,5,Yes,2,Yes,Yes,16,2
470,21,1,7,1,46,16,L,Pink,4,4.1,Yes,5,Yes,Yes,30,6
471,50,1,11,1,63,47,L,Teal,3,4.6,Yes,1,Yes,Yes,6,2
472,55,1,19,4,72,10,XL,White,1,4.9,Yes,5,Yes,Yes,36,5
473,20,1,3,1,39,43,L,Gray,1,3.9,Yes,2,Yes,Yes,3,5
474,34,1,8,3,42,9,L,Olive,2,3.9,Yes,6,Yes,Yes,29,4
475,62,1,2,1,76,11,XL,Maroon,3,2.6,Yes,5,Yes,Yes,15,2
476,21,1,5,2,66,32,L,Magenta,3,2.7,Yes,2,Yes,Yes,18,6
477,21,1,19,4,90,40,M,Magenta,2,3.5,Yes,2,Yes,Yes,2,6
478,42,1,2,1,56,26,M,Green,3,3.7,Yes,2,Yes,Yes,49,6
479,35,1,17,4,43,24,XL,Turquoise,1,3.2,Yes,2,Yes,Yes,48,1
480,39,1,9,4,84,45,L,Yellow,1,3.3,Yes,6,Yes,Yes,43,1
481,68,1,16,1,88,35,M,Gray,3,4.8,Yes,4,Yes,Yes,30,6
482,46,1,20,4,88,49,L,Peach,4,3.2,Yes,5,Yes,Yes,10,4
483,41,1,23,4,42,40,M,Yellow,1,2.5,Yes,5,Yes,Yes,11,1
484,23,1,16,1,73,20,M,White,4,3.9,Yes,6,Yes,Yes,12,6
485,68,1,20,4,73,10,L,Lavender,3,4.7,Yes,2,Yes,Yes,28,5
486,48,1,10,2,44,31,S,Blue,2,2.6,Yes,3,Yes,Yes,36,6
487,38,1,4,2,63,36,M,Charcoal,4,2.8,Yes,6,Yes,Yes,37,1
488,41,1,15,3,68,45,L,Red,1,4.4,Yes,6,Yes,Yes,22,3
489,58,1,2,1,29,2,L,Olive,2,4.6,Yes,4,Yes,Yes,32,1
490,49,1,21,1,85,46,M,Green,3,3.2,Yes,4,Yes,Yes,40,4
491,57,1,5,2,42,25,M,Silver,1,4.2,Yes,5,Yes,Yes,47,2
492,49,1,8,3,69,35,M,Silver,3,3.7,Yes,5,Yes,Yes,24,3
493,50,1,6,1,62,50,M,Black,4,3.9,Yes,4,Yes,Yes,11,6
494,28,1,22,4,48,23,XL,Red,3,4.7,Yes,6,Yes,Yes,19,2
495,38,1,24,2,68,28,M,Indigo,1,4.5,Yes,1,Yes,Yes,42,6
496,33,1,9,4,36,50,XL,Cyan,4,3.3,Yes,2,Yes,Yes,6,6
497,30,1,11,1,63,19,S,Maroon,4,3.3,Yes,1,Yes,Yes,31,1
498,43,1,5,2,39,20,S,Silver,1,4.6,Yes,2,Yes,Yes,31,2
499,43,1,24,2,78,45,M,Lavender,2,3.6,Yes,2,Yes,Yes,27,5
500,36,1,10,2,99,4,L,Silver,1,4.8,Yes,1,Yes,Yes,24,4
501,36,1,18,1,31,48,L,Purple,4,4.8,Yes,3,Yes,Yes,35,1
502,64,1,24,2,45,21,M,Cyan,2,2.9,Yes,3,Yes,Yes,21,1
503,59,1,14,1,30,37,S,Cyan,4,2.8,Yes,1,Yes,Yes,8,4
504,55,1,10,2,24,9,M,Lavender,3,3.2,Yes,3,Yes,Yes,26,5
505,42,1,10,2,22,10,M,Maroon,1,3.9,Yes,2,Yes,Yes,26,4
506,61,1,18,1,63,2,L,Gray,2,4.3,Yes,1,Yes,Yes,9,2
507,28,1,19,4,40,43,M,Olive,4,2.7,Yes,5,Yes,Yes,48,6
508,65,1,7,1,20,2,M,Magenta,2,5,Yes,6,Yes,Yes,33,6
509,27,1,17,4,20,27,S,Yellow,1,3.7,Yes,6,Yes,Yes,31,4
510,41,1,18,1,80,13,L,Cyan,3,3.9,Yes,2,Yes,Yes,17,6
511,21,1,6,1,87,9,M,Teal,4,3.9,Yes,5,Yes,Yes,22,1
512,61,1,6,1,46,12,L,Yellow,4,3.1,Yes,2,Yes,Yes,8,4
513,19,1,25,4,49,15,L,Peach,1,3.3,Yes,3,Yes,Yes,2,5
514,22,1,19,4,65,36,M,Peach,4,3.6,Yes,6,Yes,Yes,45,1
515,64,1,12,1,62,28,S,Olive,1,4.3,Yes,4,Yes,Yes,47,4
516,28,1,20,4,67,1,L,Charcoal,2,4.5,Yes,3,Yes,Yes,7,2
517,34,1,16,1,41,9,L,Indigo,4,2.8,Yes,5,Yes,Yes,19,6
518,61,1,24,2,49,26,L,Silver,4,2.7,Yes,2,Yes,Yes,44,2
519,24,1,1,1,100,5,M,Beige,4,2.9,Yes,3,Yes,Yes,16,1
520,19,1,23,4,54,47,L,Blue,3,4.4,Yes,5,Yes,Yes,17,5
521,51,1,13,4,84,37,M,White,2,3.9,Yes,2,Yes,Yes,20,6
522,36,1,7,1,41,35,L,Gold,1,3.5,Yes,4,Yes,Yes,50,5
523,65,1,25,4,88,47,M,Blue,2,2.5,Yes,6,Yes,Yes,37,2
524,46,1,4,2,40,13,M,Orange,2,4.9,Yes,1,Yes,Yes,5,4
525,59,1,6,1,39,39,M,Gold,3,4.8,Yes,2,Yes,Yes,44,4
526,51,1,8,3,37,45,M,Cyan,2,3.2,Yes,3,Yes,Yes,41,6
527,51,1,14,1,52,33,S,Red,1,4.9,Yes,4,Yes,Yes,19,2
528,21,1,18,1,23,37,L,Yellow,1,4.3,Yes,3,Yes,Yes,47,5
529,34,1,5,2,88,34,S,Beige,1,3.2,Yes,1,Yes,Yes,40,2
530,32,1,7,1,84,19,M,Orange,4,3.7,Yes,4,Yes,Yes,6,3
531,48,1,8,3,37,7,XL,Magenta,1,3.2,Yes,6,Yes,Yes,25,3
532,50,1,4,2,51,35,L,Purple,4,3.4,Yes,3,Yes,Yes,42,2
533,26,1,14,1,76,22,L,Black,1,4.1,Yes,1,Yes,Yes,35,5
534,57,1,4,2,60,18,L,Pink,2,4.5,Yes,3,Yes,Yes,17,6
535,65,1,25,4,72,21,L,Pink,4,4.5,Yes,3,Yes,Yes,4,4
536,56,1,18,1,45,9,L,Maroon,2,3.2,Yes,2,Yes,Yes,24,5
537,44,1,15,3,84,27,S,Maroon,4,4.4,Yes,6,Yes,Yes,16,6
538,50,1,1,1,49,42,S,Turquoise,3,3,Yes,6,Yes,Yes,14,6
539,27,1,21,1,22,42,XL,Green,2,3.2,Yes,2,Yes,Yes,43,2
540,49,1,8,3,48,6,M,Violet,1,4,Yes,6,Yes,Yes,49,6
541,49,1,11,1,37,37,M,Lavender,2,3.1,Yes,3,Yes,Yes,33,2
542,52,1,15,3,27,40,L,Gray,4,2.8,Yes,3,Yes,Yes,45,2
543,27,1,24,2,79,27,XL,Teal,2,4.6,Yes,3,Yes,Yes,35,2
544,53,1,12,1,98,16,S,Red,2,4.3,Yes,1,Yes,Yes,11,3
545,34,1,4,2,64,48,S,Yellow,3,3.3,Yes,4,Yes,Yes,30,5
546,33,1,8,3,32,16,L,Magenta,3,3.5,Yes,5,Yes,Yes,48,6
547,62,1,16,1,74,36,M,Brown,1,3.4,Yes,2,Yes,Yes,45,1
548,38,1,15,3,50,23,M,Blue,1,2.8,Yes,2,Yes,Yes,26,1
549,36,1,22,4,64,44,M,Black,1,4.6,Yes,6,Yes,Yes,41,6
550,31,1,22,4,29,29,S,Olive,4,3.6,Yes,1,Yes,Yes,37,1
551,62,1,23,4,62,43,M,Olive,3,3.3,Yes,6,Yes,Yes,12,4
552,29,1,8,3,78,38,XL,Green,4,3.1,Yes,5,Yes,Yes,27,2
553,24,1,18,1,94,10,M,Peach,4,3.5,Yes,1,Yes,Yes,18,5
554,63,1,13,4,59,21,M,White,1,3.2,Yes,1,Yes,Yes,15,3
555,56,1,5,2,47,47,M,Red,3,3,Yes,1,Yes,Yes,34,5
556,63,1,25,4,57,2,M,White,4,4.8,Yes,1,Yes,Yes,37,1
557,40,1,8,3,90,7,L,Indigo,1,5,Yes,6,Yes,Yes,21,2
558,18,1,6,1,60,30,M,White,2,2.9,Yes,2,Yes,Yes,31,6
559,50,1,5,2,77,45,L,Teal,4,3.2,Yes,1,Yes,Yes,43,6
560,66,1,19,4,41,29,M,Indigo,4,2.9,Yes,6,Yes,Yes,22,5
561,25,1,17,4,48,8,L,Red,4,3.3,Yes,2,Yes,Yes,12,6
562,65,1,15,3,65,16,M,Blue,4,2.6,Yes,3,Yes,Yes,25,4
563,53,1,3,1,62,10,M,Blue,3,3.5,Yes,4,Yes,Yes,40,6
564,61,1,10,2,99,38,M,Black,4,4.4,Yes,4,Yes,Yes,16,6
565,67,1,16,1,58,21,M,Olive,1,3.4,Yes,3,Yes,Yes,30,5
566,59,1,22,4,43,38,L,Lavender,4,4.2,Yes,6,Yes,Yes,10,1
567,55,1,5,2,93,16,M,Indigo,2,3.6,Yes,6,Yes,Yes,1,6
568,21,1,1,1,50,14,S,Red,1,3,Yes,3,Yes,Yes,24,1
569,44,1,14,1,88,41,L,Red,3,4,Yes,2,Yes,Yes,36,4
570,65,1,12,1,33,16,M,Pink,4,4.4,Yes,1,Yes,Yes,46,3
571,65,1,18,1,99,45,XL,Purple,4,4.1,Yes,4,Yes,Yes,20,2
572,54,1,15,3,76,1,XL,Cyan,2,3.6,Yes,2,Yes,Yes,37,1
573,56,1,19,4,97,37,XL,Cyan,3,4.6,Yes,3,Yes,Yes,26,5
574,58,1,14,1,68,19,M,Charcoal,3,3.2,Yes,5,Yes,Yes,23,3
575,54,1,5,2,79,2,L,Red,4,4.8,Yes,2,Yes,Yes,20,5
576,58,1,3,1,86,44,M,Peach,4,4.8,Yes,1,Yes,Yes,38,4
577,48,1,20,4,68,48,M,Black,1,5,Yes,5,Yes,Yes,5,3
578,19,1,12,1,52,16,M,Black,4,3.7,Yes,6,Yes,Yes,41,1
579,69,1,4,2,90,2,M,Purple,4,4.6,Yes,3,Yes,Yes,22,3
580,58,1,4,2,41,19,M,Violet,1,3.7,Yes,2,Yes,Yes,48,3
581,49,1,2,1,80,45,M,Orange,2,4.1,Yes,2,Yes,Yes,10,4
582,32,1,2,1,100,45,XL,Charcoal,1,2.7,Yes,6,Yes,Yes,12,5
583,40,1,15,3,77,25,L,Turquoise,2,4.9,Yes,6,Yes,Yes,2,5
584,25,1,7,1,78,19,L,Yellow,2,4,Yes,6,Yes,Yes,38,4
585,70,1,21,1,94,28,M,White,2,4.7,Yes,2,Yes,Yes,20,6
586,69,1,21,1,23,37,M,Gray,4,2.8,Yes,3,Yes,Yes,5,2
587,45,1,16,1,20,49,S,Blue,1,4.9,Yes,5,Yes,Yes,9,1
588,29,1,21,1,86,48,S,Maroon,4,4.2,Yes,1,Yes,Yes,48,6
589,47,1,24,2,60,46,M,Violet,4,3,Yes,4,Yes,Yes,9,6
590,28,1,6,1,70,47,M,Orange,4,3.4,Yes,5,Yes,Yes,40,4
591,64,1,23,4,39,30,S,Turquoise,4,4.6,Yes,4,Yes,Yes,30,1
592,47,1,22,4,37,1,L,Olive,4,4.2,Yes,6,Yes,Yes,6,6
593,60,1,24,2,29,26,M,Brown,4,3.2,Yes,2,Yes,Yes,42,1
594,67,1,8,3,35,30,S,Green,1,4.4,Yes,6,Yes,Yes,9,4
595,35,1,16,1,83,20,S,Brown,1,2.5,Yes,3,Yes,Yes,6,6
596,30,1,10,2,77,13,M,Silver,3,3.6,Yes,3,Yes,Yes,47,4
597,23,1,10,2,37,7,XL,White,3,4.5,Yes,6,Yes,Yes,36,1
598,70,1,17,4,69,30,L,Gold,3,3.4,Yes,4,Yes,Yes,19,5
599,21,1,11,1,66,19,L,Green,1,3.2,Yes,5,Yes,Yes,30,2
600,51,1,24,2,26,3,L,Teal,2,4.2,Yes,4,Yes,Yes,27,6
601,22,1,20,4,63,37,M,Charcoal,2,5,Yes,5,Yes,Yes,25,1
602,32,1,22,4,38,9,M,Maroon,3,4.7,Yes,6,Yes,Yes,5,2
603,37,1,10,2,58,5,L,Lavender,3,4.2,Yes,3,Yes,Yes,10,2
604,31,1,9,4,46,3,L,Green,1,3.4,Yes,5,Yes,Yes,26,4
605,44,1,13,4,92,9,S,Pink,4,4.4,Yes,6,Yes,Yes,11,3
606,40,1,20,4,32,19,XL,Charcoal,1,4.2,Yes,4,Yes,Yes,17,5
607,27,1,19,4,90,25,M,Blue,2,4.5,Yes,4,Yes,Yes,44,4
608,47,1,16,1,23,28,L,Purple,4,2.8,Yes,3,Yes,Yes,44,2
609,41,1,22,4,25,13,S,Gold,4,3.3,Yes,3,Yes,Yes,21,1
610,51,1,2,1,54,32,L,Purple,4,4.6,Yes,3,Yes,Yes,49,3
611,53,1,7,1,72,20,M,Charcoal,3,2.5,Yes,2,Yes,Yes,27,5
612,43,1,19,4,33,19,M,Black,1,4.7,Yes,6,Yes,Yes,19,2
613,67,1,20,4,43,14,L,Lavender,4,4.6,Yes,1,Yes,Yes,33,3
614,61,1,8,3,51,39,L,Lavender,4,2.6,Yes,4,Yes,Yes,46,2
615,68,1,17,4,85,38,M,Lavender,1,4,Yes,4,Yes,Yes,21,3
616,67,1,4,2,100,34,L,Olive,3,2.6,Yes,3,Yes,Yes,23,1
617,29,1,25,4,72,39,L,Teal,2,4.6,Yes,2,Yes,Yes,38,3
618,50,1,22,4,57,25,M,Maroon,4,2.6,Yes,4,Yes,Yes,2,5
619,61,1,15,3,94,28,L,Cyan,2,4,Yes,1,Yes,Yes,21,6
620,19,1,22,4,34,44,M,Charcoal,3,4.6,Yes,6,Yes,Yes,1,6
621,33,1,22,4,89,4,M,Black,4,3.7,Yes,5,Yes,Yes,10,1
622,51,1,13,4,27,24,S,Red,4,4.4,Yes,6,Yes,Yes,45,3
623,69,1,21,1,63,43,S,Peach,2,4,Yes,3,Yes,Yes,44,5
624,19,1,10,2,70,23,M,White,4,4.7,Yes,4,Yes,Yes,48,4
625,55,1,14,1,87,37,XL,Pink,4,3.4,Yes,1,Yes,Yes,21,4
626,49,1,17,4,79,13,M,Red,4,4,Yes,3,Yes,Yes,1,1
627,31,1,13,4,79,14,M,Indigo,2,3.9,Yes,4,Yes,Yes,10,1
